"seqnames","start","end","width","strand","category","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","SYMBOL"
"chr8",125174479,125174952,474,"*","TES_Unique","Intron (ENST00000523741.5/286053, intron 4 of 4)",8,125124144,125367118,242975,1,"286053","ENST00000517315.1",50335,"NSMCE2"
"chr8",125219317,125219574,258,"*","TES_Unique","Intron (ENST00000517532.5/286053, intron 5 of 6)",8,125124144,125367118,242975,1,"286053","ENST00000517315.1",95173,"NSMCE2"
"chr8",125273895,125274117,223,"*","TES_Unique","Intron (ENST00000517532.5/286053, intron 5 of 6)",8,125363026,125367116,4091,1,"286053","ENST00000521460.1",-88909,"NSMCE2"
"chr8",125342309,125342581,273,"*","TES_Unique","Intron (ENST00000517532.5/286053, intron 5 of 6)",8,125363026,125367116,4091,1,"286053","ENST00000521460.1",-20445,"NSMCE2"
"chr8",125379949,125380525,577,"*","TES_Unique","Distal Intergenic",8,125363026,125367116,4091,1,"286053","ENST00000521460.1",16923,"NSMCE2"
"chr8",125514684,125515132,449,"*","TES_Unique","Intron (ENST00000522815.1/130406855, intron 2 of 3)",8,125486680,125530605,43926,1,"105375746","ENST00000521991.2",28004,"LINC02964"
"chr8",125553528,125553946,419,"*","TES_Unique","Distal Intergenic",8,125486680,125530605,43926,1,"105375746","ENST00000521991.2",66848,"LINC02964"
"chr8",125606470,125606744,275,"*","TES_Unique","Distal Intergenic",8,125648327,125955592,307266,1,"105375746","ENST00000651999.1",-41583,"LINC02964"
"chr8",126501115,126501373,259,"*","TES_Unique","Distal Intergenic",8,126506326,126522360,16035,1,"105375750","ENST00000664111.1",-4953,"LOC105375750"
"chr8",126571940,126572304,365,"*","TES_Unique","Intron (ENST00000645490.1/105375751, intron 1 of 1)",8,126552443,126558478,6036,2,"157638","ENST00000304916.4",-13462,"LRATD2"
"chr8",126611337,126611737,401,"*","TES_Unique","Intron (ENST00000645490.1/105375751, intron 1 of 1)",8,126552443,126558478,6036,2,"157638","ENST00000304916.4",-52859,"LRATD2"
"chr8",126896367,126896838,472,"*","TES_Unique","Intron (ENST00000645463.1/105375751, intron 5 of 6)",8,126878472,127020424,141953,1,"100750225","ENST00000643079.1",17895,"PCAT1"
"chr8",126979321,126979540,220,"*","TES_Unique","Intron (ENST00000645463.1/105375751, intron 5 of 6)",8,126973235,127064907,91673,1,"105375751","ENST00000643594.2",6086,"LOC105375751"
"chr8",126998652,126998907,256,"*","TES_Unique","Intron (ENST00000645463.1/105375751, intron 5 of 6)",8,126990841,127051255,60415,1,"105375751","ENST00000644994.1",7811,"LOC105375751"
"chr8",127010669,127011152,484,"*","TES_Unique","Promoter (1-2kb)",8,127009528,127020424,10897,1,"100750225","ENST00000645130.1",1141,"PCAT1"
"chr8",127034834,127035320,487,"*","TES_Unique","Intron (ENST00000645463.1/105375751, intron 6 of 6)",8,127013154,127021014,7861,1,"100750225","ENST00000561978.1",21680,"PCAT1"
"chr8",127035644,127036132,489,"*","TES_Unique","Intron (ENST00000645463.1/105375751, intron 6 of 6)",8,127013154,127021014,7861,1,"100750225","ENST00000561978.1",22490,"PCAT1"
"chr8",127041812,127042273,462,"*","TES_Unique","Intron (ENST00000645463.1/105375751, intron 6 of 6)",8,127013154,127021014,7861,1,"100750225","ENST00000561978.1",28658,"PCAT1"
"chr8",127052509,127052880,372,"*","TES_Unique","Intron (ENST00000645463.1/105375751, intron 6 of 6)",8,127079874,127092600,12727,1,"101867536","ENST00000635449.1",-26994,"PRNCR1"
"chr8",127087982,127088327,346,"*","TES_Unique","Exon (ENST00000635449.1/101867536, exon 1 of 1)",8,127078439,127082282,3844,2,"103164619","ENST00000641794.1",-5700,"PCAT2"
"chr8",127101719,127102110,392,"*","TES_Unique","Intron (ENST00000645463.1/105375751, intron 6 of 6)",8,127078439,127082282,3844,2,"103164619","ENST00000641794.1",-19437,"PCAT2"
"chr8",127206258,127206461,204,"*","TES_Unique","Promoter (<=1kb)",8,127185526,127206123,20598,2,"103021165","ENST00000641218.2",-135,"CASC19"
"chr8",127253791,127254083,293,"*","TES_Unique","Exon (ENST00000668993.1/ENST00000668993.1, exon 2 of 2)",8,127244637,127374179,129543,1,"103021164","ENST00000644021.1",9154,"CASC21"
"chr8",127265656,127265929,274,"*","TES_Unique","Intron (ENST00000645463.1/105375751, intron 6 of 6)",8,127244637,127374179,129543,1,"103021164","ENST00000644021.1",21019,"CASC21"
"chr8",127269794,127270037,244,"*","TES_Unique","Intron (ENST00000645463.1/105375751, intron 6 of 6)",8,127292812,127339435,46624,1,"103021164","ENST00000642795.1",-22775,"CASC21"
"chr8",127330068,127330701,634,"*","TES_Unique","Intron (ENST00000646670.1/100750225, intron 5 of 6)",8,127322205,127419050,96846,1,"5462","ENST00000645215.1",7863,"POU5F1B"
"chr8",127342103,127342378,276,"*","TES_Unique","Intron (ENST00000646670.1/100750225, intron 6 of 6)",8,127339281,127394735,55455,1,"103021164","ENST00000646972.1",2822,"CASC21"
"chr8",127489964,127490165,202,"*","TES_Unique","Distal Intergenic",8,127443350,127482139,38790,2,"727677","ENST00000502056.1",-7825,"CASC8"
"chr8",127567693,127567870,178,"*","TES_Unique","Distal Intergenic",8,127443350,127482139,38790,2,"727677","ENST00000502056.1",-85554,"CASC8"
"chr8",127574464,127574759,296,"*","TES_Unique","Distal Intergenic",8,127443350,127482139,38790,2,"727677","ENST00000502056.1",-92325,"CASC8"
"chr8",127625215,127625659,445,"*","TES_Unique","Intron (ENST00000650971.1/ENST00000650971.1, intron 2 of 4)",8,127663280,127670990,7711,2,"105375754","ENST00000652367.1",45331,"LOC105375754"
"chr8",127668698,127669001,304,"*","TES_Unique","Promoter (1-2kb)",8,127663280,127670990,7711,2,"105375754","ENST00000652367.1",1989,"LOC105375754"
"chr8",127707160,127707361,202,"*","TES_Unique","Intron (ENST00000502463.7/100270680, intron 1 of 2)",8,127699370,127716217,16848,2,"100270680","ENST00000672637.1",8856,"CASC11"
"chr8",127734061,127734275,215,"*","TES_Unique","Promoter (<=1kb)",8,127686343,127733967,47625,2,"100270680","ENST00000502463.7",-94,"CASC11"
"chr8",127735542,127736527,986,"*","TES_Unique","Promoter (<=1kb)",8,127735659,127741434,5776,1,"4609","ENST00000651626.1",0,"MYC"
"chr8",127754210,127754478,269,"*","TES_Unique","Distal Intergenic",8,127739073,127741434,2362,1,"4609","ENST00000707117.1",15137,"MYC"
"chr8",127805463,127805711,249,"*","TES_Unique","Intron (ENST00000667305.1/5820, intron 1 of 8)",8,127796033,128101256,305224,1,"5820","ENST00000523068.2",9430,"PVT1"
"chr8",127811393,127811859,467,"*","TES_Unique","Intron (ENST00000667305.1/5820, intron 1 of 8)",8,127796033,128101256,305224,1,"5820","ENST00000523068.2",15360,"PVT1"
"chr8",128187325,128187530,206,"*","TES_Unique","Downstream (<=300bp)",8,128150116,128150188,73,1,"100302281","ENST00000408334.1",37209,"MIR1208"
"chr8",128193461,128193927,467,"*","TES_Unique","Distal Intergenic",8,128150116,128150188,73,1,"100302281","ENST00000408334.1",43345,"MIR1208"
"chr8",128197046,128197469,424,"*","TES_Unique","Distal Intergenic",8,128150116,128150188,73,1,"100302281","ENST00000408334.1",46930,"MIR1208"
"chr8",128272569,128272855,287,"*","TES_Unique","Distal Intergenic",8,128150116,128150188,73,1,"100302281","ENST00000408334.1",122453,"MIR1208"
"chr8",128322792,128323144,353,"*","TES_Unique","Exon (ENST00000652078.1/ENST00000652078.1, exon 1 of 8)",8,128406261,128415381,9121,2,"101927774","ENST00000517583.1",92237,"LINC00824"
"chr8",128324347,128324893,547,"*","TES_Unique","Intron (ENST00000652078.1/ENST00000652078.1, intron 2 of 7)",8,128406261,128415381,9121,2,"101927774","ENST00000517583.1",90488,"LINC00824"
"chr8",128329770,128330605,836,"*","TES_Unique","Intron (ENST00000652078.1/ENST00000652078.1, intron 3 of 7)",8,128406261,128415381,9121,2,"101927774","ENST00000517583.1",84776,"LINC00824"
"chr8",128390867,128391282,416,"*","TES_Unique","Distal Intergenic",8,128406261,128415381,9121,2,"101927774","ENST00000517583.1",24099,"LINC00824"
"chr8",128427948,128428358,411,"*","TES_Unique","Promoter (<=1kb)",8,128405269,128427916,22648,2,"101927774","ENST00000520206.5",-32,"LINC00824"
"chr8",128486234,128486945,712,"*","TES_Unique","Intron (ENST00000520766.5/101927774, intron 1 of 5)",8,128405269,128427916,22648,2,"101927774","ENST00000520206.5",-58318,"LINC00824"
"chr8",128514556,128515239,684,"*","TES_Unique","Intron (ENST00000520766.5/101927774, intron 1 of 5)",8,128420712,128561126,140415,2,"101927774","ENST00000520766.5",45887,"LINC00824"
"chr8",128522787,128523004,218,"*","TES_Unique","Intron (ENST00000520766.5/101927774, intron 1 of 5)",8,128420712,128561126,140415,2,"101927774","ENST00000520766.5",38122,"LINC00824"
"chr8",128524344,128525580,1237,"*","TES_Unique","Intron (ENST00000520766.5/101927774, intron 1 of 5)",8,128420712,128561126,140415,2,"101927774","ENST00000520766.5",35546,"LINC00824"
"chr8",128556747,128556937,191,"*","TES_Unique","Intron (ENST00000520766.5/101927774, intron 1 of 5)",8,128420712,128561126,140415,2,"101927774","ENST00000520766.5",4189,"LINC00824"
"chr8",128585699,128586046,348,"*","TES_Unique","Distal Intergenic",8,128561006,128564679,3674,2,"101927774","ENST00000518044.1",-21020,"LINC00824"
"chr8",128794499,128794902,404,"*","TES_Unique","Intron (ENST00000643616.1/106144608, intron 3 of 3)",8,128634199,128966001,331803,2,"106144608","ENST00000643616.1",171099,"LINC00976"
"chr8",128834740,128834951,212,"*","TES_Unique","Intron (ENST00000643616.1/106144608, intron 2 of 3)",8,128634199,128966001,331803,2,"106144608","ENST00000643616.1",131050,"LINC00976"
"chr8",128837758,128838398,641,"*","TES_Unique","Intron (ENST00000643616.1/106144608, intron 2 of 3)",8,128634199,128966001,331803,2,"106144608","ENST00000643616.1",127603,"LINC00976"
"chr8",128840609,128840974,366,"*","TES_Unique","Intron (ENST00000643616.1/106144608, intron 2 of 3)",8,128634199,128966001,331803,2,"106144608","ENST00000643616.1",125027,"LINC00976"
"chr8",128874388,128875016,629,"*","TES_Unique","Intron (ENST00000643616.1/106144608, intron 2 of 3)",8,128634199,128966001,331803,2,"106144608","ENST00000643616.1",90985,"LINC00976"
"chr8",128890902,128891351,450,"*","TES_Unique","Intron (ENST00000643616.1/106144608, intron 2 of 3)",8,128634199,128966001,331803,2,"106144608","ENST00000643616.1",74650,"LINC00976"
"chr8",128898481,128899110,630,"*","TES_Unique","Intron (ENST00000643616.1/106144608, intron 2 of 3)",8,128634199,128966001,331803,2,"106144608","ENST00000643616.1",66891,"LINC00976"
"chr8",128935758,128936097,340,"*","TES_Unique","Intron (ENST00000643616.1/106144608, intron 2 of 3)",8,128634199,128966001,331803,2,"106144608","ENST00000643616.1",29904,"LINC00976"
"chr8",128954621,128955039,419,"*","TES_Unique","Exon (ENST00000625513.1/106144608, exon 3 of 3)",8,128634199,128966001,331803,2,"106144608","ENST00000643616.1",10962,"LINC00976"
"chr8",128997123,128997861,739,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 6 of 8)",8,128954760,128966001,11242,2,"106144608","ENST00000625513.1",-31122,"LINC00976"
"chr8",129071075,129071402,328,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 6 of 8)",8,128720847,129102389,381543,2,"124902021","ENST00000676248.1",30987,"LOC124902021"
"chr8",129118761,129119272,512,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 5 of 8)",8,128720847,129102389,381543,2,"124902021","ENST00000676248.1",-16372,"LOC124902021"
"chr8",129232259,129232527,269,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 4 of 8)",8,129216786,129241205,24420,2,"728724","ENST00000675432.1",8678,"LINC00977"
"chr8",129259064,129259258,195,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 4 of 8)",8,129216468,129267877,51410,2,"728724","ENST00000675097.1",8619,"LINC00977"
"chr8",129267309,129267936,628,"*","TES_Unique","Promoter (<=1kb)",8,129216468,129267877,51410,2,"728724","ENST00000675097.1",0,"LINC00977"
"chr8",129269402,129269739,338,"*","TES_Unique","Promoter (<=1kb)",8,129216463,129270300,53838,2,"728724","ENST00000676294.1",561,"LINC00977"
"chr8",129273419,129273907,489,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 4 of 8)",8,129216467,129276919,60453,2,"728724","ENST00000675496.1",3012,"LINC00977"
"chr8",129294730,129294895,166,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 3 of 8)",8,129216467,129276919,60453,2,"728724","ENST00000675496.1",-17811,"LINC00977"
"chr8",129295767,129296144,378,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 3 of 8)",8,129216467,129276919,60453,2,"728724","ENST00000675496.1",-18848,"LINC00977"
"chr8",129368260,129368514,255,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 3 of 8)",8,129351693,129370893,19201,2,"137196","ENST00000675506.1",2379,"CCDC26"
"chr8",129401464,129401925,462,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 2 of 8)",8,129351693,129388264,36572,2,"137196","ENST00000674599.1",-13200,"CCDC26"
"chr8",129471903,129472300,398,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 2 of 8)",8,129484057,129484142,86,2,"100500839","ENST00000577904.1",11842,"MIR3686"
"chr8",129477393,129477938,546,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 2 of 8)",8,129484057,129484142,86,2,"100500839","ENST00000577904.1",6204,"MIR3686"
"chr8",129480244,129480626,383,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 2 of 8)",8,129484057,129484142,86,2,"100500839","ENST00000577904.1",3516,"MIR3686"
"chr8",129484796,129485016,221,"*","TES_Unique","Promoter (<=1kb)",8,129484057,129484142,86,2,"100500839","ENST00000577904.1",-654,"MIR3686"
"chr8",129535780,129536031,252,"*","TES_Unique","Intron (ENST00000675388.1/137196, intron 1 of 8)",8,129351693,129548686,196994,2,"137196","ENST00000658861.1",12655,"CCDC26"
"chr8",129623815,129624370,556,"*","TES_Unique","Intron (ENST00000446592.7/137196, intron 1 of 3)",8,129216468,129575116,358649,2,"728724","ENST00000676060.1",-48699,"LINC00977"
"chr8",129636022,129636420,399,"*","TES_Unique","Intron (ENST00000446592.7/137196, intron 1 of 3)",8,129628691,129680049,51359,2,"137196","ENST00000647094.1",43629,"CCDC26"
"chr8",129685641,129685850,210,"*","TES_Unique","Promoter (1-2kb)",8,129586552,129683770,97219,2,"137196","ENST00000663066.1",-1871,"CCDC26"
"chr8",129707993,129708269,277,"*","TES_Unique","Intron (ENST00000646849.1/56169, intron 1 of 7)",8,129685401,129723023,37623,2,"56169","ENST00000646849.1",14754,"GSDMC"
"chr8",129856078,129856282,205,"*","TES_Unique","Intron (ENST00000519824.6/51571, intron 5 of 11)",8,129850554,129862326,11773,2,"51571","ENST00000517801.5",6044,"CYRIB"
"chr8",130096494,130096778,285,"*","TES_Unique","Intron (ENST00000524124.5/50807, intron 18 of 23)",8,130082738,130084768,2031,2,"100507117","ENST00000626977.1",-11726,"ASAP1-IT2"
"chr8",130193777,130193993,217,"*","TES_Unique","Intron (ENST00000518721.6/50807, intron 5 of 29)",8,130052104,130180862,128759,2,"50807","ENST00000524124.5",-12915,"ASAP1"
"chr8",130258949,130259850,902,"*","TES_Unique","Intron (ENST00000518721.6/50807, intron 3 of 29)",8,130248287,130251051,2765,1,"124902027","ENST00000659449.1",10662,"LOC124902027"
"chr8",130280480,130280668,189,"*","TES_Unique","Intron (ENST00000518721.6/50807, intron 3 of 29)",8,130248287,130251051,2765,1,"124902027","ENST00000659449.1",32193,"LOC124902027"
"chr8",130293775,130294122,348,"*","TES_Unique","Intron (ENST00000518721.6/50807, intron 3 of 29)",8,130248287,130251051,2765,1,"124902027","ENST00000659449.1",45488,"LOC124902027"
"chr8",130326860,130327130,271,"*","TES_Unique","Intron (ENST00000518721.6/50807, intron 3 of 29)",8,130152764,130340937,188174,2,"50807","ENST00000524367.5",13807,"ASAP1"
"chr8",130376214,130376358,145,"*","TES_Unique","Intron (ENST00000518721.6/50807, intron 2 of 29)",8,130214645,130386877,172233,2,"50807","ENST00000521426.5",10519,"ASAP1"
"chr8",130421263,130421689,427,"*","TES_Unique","Intron (ENST00000518721.6/50807, intron 1 of 29)",8,130180867,130427802,246936,2,"50807","ENST00000520927.5",6113,"ASAP1"
"chr8",130444802,130445278,477,"*","TES_Unique","Promoter (1-2kb)",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-1128,"ASAP1"
"chr8",130477961,130478207,247,"*","TES_Unique","Distal Intergenic",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-34287,"ASAP1"
"chr8",130483410,130483674,265,"*","TES_Unique","Distal Intergenic",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-39736,"ASAP1"
"chr8",130491733,130491880,148,"*","TES_Unique","Distal Intergenic",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-48059,"ASAP1"
"chr8",130514111,130514964,854,"*","TES_Unique","Distal Intergenic",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-70437,"ASAP1"
"chr8",130518918,130519163,246,"*","TES_Unique","Distal Intergenic",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-75244,"ASAP1"
"chr8",130527897,130528713,817,"*","TES_Unique","Distal Intergenic",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-84223,"ASAP1"
"chr8",130541893,130542226,334,"*","TES_Unique","Distal Intergenic",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-98219,"ASAP1"
"chr8",130577231,130577492,262,"*","TES_Unique","Distal Intergenic",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-133557,"ASAP1"
"chr8",130599582,130599911,330,"*","TES_Unique","Intron (ENST00000523502.1/ENST00000523502.1, intron 1 of 2)",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-155908,"ASAP1"
"chr8",130604237,130604862,626,"*","TES_Unique","Intron (ENST00000523502.1/ENST00000523502.1, intron 1 of 2)",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-160563,"ASAP1"
"chr8",130622284,130622628,345,"*","TES_Unique","Intron (ENST00000523502.1/ENST00000523502.1, intron 1 of 2)",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-178610,"ASAP1"
"chr8",130627304,130627728,425,"*","TES_Unique","Intron (ENST00000523502.1/ENST00000523502.1, intron 1 of 2)",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-183630,"ASAP1"
"chr8",130634616,130634800,185,"*","TES_Unique","Intron (ENST00000523502.1/ENST00000523502.1, intron 1 of 2)",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-190942,"ASAP1"
"chr8",130635379,130635926,548,"*","TES_Unique","Intron (ENST00000523502.1/ENST00000523502.1, intron 1 of 2)",8,130052104,130443674,391571,2,"50807","ENST00000518721.6",-191705,"ASAP1"
"chr8",131317409,131317722,314,"*","TES_Unique","Exon (ENST00000524275.5/124902069, exon 5 of 5)",8,131310472,131317506,7035,1,"124902069","ENST00000519005.1",6937,"IADEN"
"chr8",131711724,131712057,334,"*","TES_Unique","Distal Intergenic",8,131904093,132013642,109550,1,"23167","ENST00000254624.10",-192036,"EFR3A"
"chr8",131816471,131816968,498,"*","TES_Unique","Distal Intergenic",8,131904093,132013642,109550,1,"23167","ENST00000254624.10",-87125,"EFR3A"
"chr8",131906581,131906872,292,"*","TES_Unique","Intron (ENST00000254624.10/23167, intron 1 of 22)",8,131904109,131953836,49728,1,"23167","ENST00000522709.5",2472,"EFR3A"
"chr8",131916430,131916840,411,"*","TES_Unique","Intron (ENST00000254624.10/23167, intron 1 of 22)",8,131904109,131953836,49728,1,"23167","ENST00000522709.5",12321,"EFR3A"
"chr8",131917173,131917608,436,"*","TES_Unique","Intron (ENST00000254624.10/23167, intron 1 of 22)",8,131904109,131953836,49728,1,"23167","ENST00000522709.5",13064,"EFR3A"
